im_name,accuracy,psnr,snr
Venus_f_0_35_10.png,95.42,22.67,12.16
Venus_f_0_35_11.png,95.43,22.68,12.17
Venus_f_0_35_12.png,95.42,22.67,12.16
Venus_f_0_35_13.png,95.47,22.67,12.16
Venus_f_0_35_14.png,95.46,22.66,12.15
Venus_f_0_35_15.png,95.74,22.77,12.26
Venus_f_0_35_16.png,77.93,17.58,7.07
Venus_f_0_35_17.png,12.58,13.11,2.6
Venus_f_0_35_18.png,95.42,22.67,12.16
Venus_f_0_35_2.png,95.42,22.67,12.16
Venus_f_0_35_3.png,95.42,22.67,12.16
Venus_f_0_35_4.png,95.42,22.67,12.16
Venus_f_0_35_5.png,95.42,22.67,12.16
Venus_f_0_35_6.png,95.42,22.67,12.16
Venus_f_0_35_7.png,95.42,22.68,12.16
Venus_f_0_35_8.png,95.43,22.68,12.17
Venus_f_0_35_9.png,95.43,22.68,12.17
Venus_f_0_36_0.png,95.42,22.67,12.16
Venus_f_0_36_1.png,95.42,22.67,12.16
Venus_f_0_36_10.png,95.42,22.67,12.16
Venus_f_0_36_11.png,95.43,22.68,12.17
Venus_f_0_36_12.png,95.42,22.67,12.16
Venus_f_0_36_13.png,95.47,22.67,12.16
Venus_f_0_36_14.png,95.46,22.66,12.15
Venus_f_0_36_15.png,95.74,22.77,12.26
Venus_f_0_36_16.png,77.93,17.58,7.07
Venus_f_0_36_17.png,12.58,13.11,2.6
Venus_f_0_36_18.png,95.42,22.67,12.16
Venus_f_0_36_2.png,95.42,22.67,12.16
Venus_f_0_36_3.png,95.42,22.67,12.16
Venus_f_0_36_4.png,95.42,22.67,12.16
Venus_f_0_36_5.png,95.42,22.67,12.16
Venus_f_0_36_6.png,95.42,22.67,12.16
Venus_f_0_36_7.png,95.42,22.68,12.16
Venus_f_0_36_8.png,95.43,22.68,12.17
Venus_f_0_36_9.png,95.43,22.68,12.17
Venus_f_0_37_0.png,95.42,22.67,12.16
Venus_f_0_37_1.png,95.42,22.67,12.16
Venus_f_0_37_10.png,95.42,22.67,12.16
Venus_f_0_37_11.png,95.43,22.68,12.17
Venus_f_0_37_12.png,95.42,22.67,12.16
Venus_f_0_37_13.png,95.47,22.67,12.16
Venus_f_0_37_14.png,95.46,22.66,12.15
Venus_f_0_37_15.png,95.74,22.77,12.26
Venus_f_0_37_16.png,77.93,17.58,7.07
Venus_f_0_37_17.png,12.58,13.11,2.6
Venus_f_0_37_18.png,95.42,22.67,12.16
Venus_f_0_37_2.png,95.42,22.67,12.16
Venus_f_0_37_3.png,95.42,22.67,12.16
Venus_f_0_37_4.png,95.42,22.67,12.16
Venus_f_0_37_5.png,95.42,22.67,12.16
Venus_f_0_37_6.png,95.42,22.67,12.16
Venus_f_0_37_7.png,95.42,22.68,12.16
Venus_f_0_37_8.png,95.43,22.68,12.17
Venus_f_0_37_9.png,95.43,22.68,12.17
Venus_f_0_38_0.png,95.42,22.67,12.16
Venus_f_0_38_1.png,95.42,22.67,12.16
Venus_f_0_38_10.png,95.42,22.67,12.16
Venus_f_0_38_11.png,95.43,22.68,12.17
Venus_f_0_38_12.png,95.42,22.67,12.16
Venus_f_0_38_13.png,95.47,22.67,12.16
Venus_f_0_38_14.png,95.46,22.66,12.15
Venus_f_0_38_15.png,95.74,22.77,12.26
Venus_f_0_38_16.png,77.93,17.58,7.07
Venus_f_0_38_17.png,12.58,13.11,2.6
Venus_f_0_38_18.png,95.42,22.67,12.16
Venus_f_0_38_2.png,95.42,22.67,12.16
Venus_f_0_38_3.png,95.42,22.67,12.16
Venus_f_0_38_4.png,95.42,22.67,12.16
Venus_f_0_38_5.png,95.42,22.67,12.16
Venus_f_0_38_6.png,95.42,22.68,12.16
Venus_f_0_38_7.png,95.43,22.68,12.16
Venus_f_0_38_8.png,95.43,22.68,12.17
Venus_f_0_38_9.png,95.43,22.68,12.17
Venus_f_0_39_0.png,95.42,22.67,12.16
Venus_f_0_39_1.png,95.42,22.67,12.16
Venus_f_0_39_10.png,95.42,22.67,12.16
Venus_f_0_39_11.png,95.43,22.68,12.17
Venus_f_0_39_12.png,95.42,22.67,12.16
Venus_f_0_39_13.png,95.47,22.67,12.16
Venus_f_0_39_14.png,95.46,22.66,12.15
Venus_f_0_39_15.png,95.74,22.77,12.26
Venus_f_0_39_16.png,77.93,17.58,7.07
Venus_f_0_39_17.png,12.58,13.11,2.6
Venus_f_0_39_18.png,95.42,22.67,12.16
Venus_f_0_39_2.png,95.42,22.67,12.16
Venus_f_0_39_3.png,95.42,22.67,12.16
Venus_f_0_39_4.png,95.42,22.67,12.16
Venus_f_0_39_5.png,95.42,22.67,12.16
Venus_f_0_39_6.png,95.42,22.68,12.16
Venus_f_0_39_7.png,95.43,22.68,12.16
Venus_f_0_39_8.png,95.43,22.68,12.17
Venus_f_0_39_9.png,95.43,22.68,12.17
Venus_f_0_3_0.png,95.42,22.67,12.16
Venus_f_0_3_1.png,95.42,22.67,12.16
Venus_f_0_3_10.png,92.1,20.69,10.18
Venus_f_0_3_11.png,72.99,15.68,5.17
Venus_f_0_3_12.png,93.89,21.56,11.05
Venus_f_0_3_13.png,95.42,22.67,12.16
Venus_f_0_3_14.png,95.41,22.67,12.16
Venus_f_0_3_15.png,95.41,22.67,12.16
Venus_f_0_3_16.png,95.42,22.67,12.16
Venus_f_0_3_17.png,95.42,22.67,12.16
Venus_f_0_3_18.png,95.42,22.67,12.16
Venus_f_0_3_2.png,95.42,22.67,12.16
Venus_f_0_3_3.png,95.42,22.67,12.16
Venus_f_0_3_4.png,95.42,22.67,12.16
Venus_f_0_3_5.png,95.41,22.66,12.15
Venus_f_0_3_6.png,95.4,22.66,12.15
Venus_f_0_3_7.png,95.35,22.62,12.11
Venus_f_0_3_8.png,95.25,22.56,12.05
Venus_f_0_3_9.png,94.67,22.22,11.71
Venus_f_0_40_0.png,95.42,22.67,12.16
Venus_f_0_40_1.png,95.42,22.67,12.16
Venus_f_0_40_10.png,95.42,22.67,12.16
Venus_f_0_40_11.png,95.43,22.68,12.17
Venus_f_0_40_12.png,95.42,22.67,12.16
Venus_f_0_40_13.png,95.47,22.67,12.16
Venus_f_0_40_14.png,95.46,22.66,12.15
Venus_f_0_40_15.png,95.74,22.77,12.26
Venus_f_0_40_16.png,77.93,17.58,7.07
Venus_f_0_40_17.png,12.58,13.11,2.6
Venus_f_0_40_18.png,95.42,22.67,12.16
Venus_f_0_40_2.png,95.42,22.67,12.16
Venus_f_0_40_3.png,95.42,22.67,12.16
Venus_f_0_40_4.png,95.42,22.67,12.16
Venus_f_0_40_5.png,95.42,22.67,12.16
Venus_f_0_40_6.png,95.42,22.68,12.16
Venus_f_0_40_7.png,95.43,22.68,12.16
Venus_f_0_40_8.png,95.43,22.68,12.17
Venus_f_0_40_9.png,95.43,22.68,12.17
Venus_f_0_41_0.png,95.42,22.67,12.16
Venus_f_0_41_1.png,95.42,22.67,12.16
Venus_f_0_41_10.png,92.1,20.85,10.34
Venus_f_0_41_11.png,70.31,15.85,5.34
Venus_f_0_41_12.png,91.29,20.39,9.88
Venus_f_0_41_13.png,95.42,22.67,12.16
Venus_f_0_41_14.png,95.42,22.67,12.16
Venus_f_0_41_15.png,95.42,22.67,12.16
Venus_f_0_41_16.png,95.42,22.67,12.16
Venus_f_0_41_17.png,95.42,22.67,12.16
Venus_f_0_41_18.png,95.42,22.67,12.16
Venus_f_0_41_2.png,95.42,22.67,12.16
Venus_f_0_41_3.png,95.42,22.67,12.16
Venus_f_0_41_4.png,95.42,22.67,12.16
Venus_f_0_41_5.png,95.41,22.66,12.15
Venus_f_0_41_6.png,95.4,22.66,12.15
Venus_f_0_41_7.png,95.36,22.62,12.11
Venus_f_0_41_8.png,95.29,22.58,12.06
Venus_f_0_41_9.png,94.87,22.32,11.81
Venus_f_0_42_0.png,95.42,22.67,12.16
Venus_f_0_42_1.png,95.42,22.67,12.16
Venus_f_0_42_10.png,95.42,22.67,12.16
Venus_f_0_42_11.png,95.43,22.68,12.17
Venus_f_0_42_12.png,95.42,22.67,12.16
Venus_f_0_42_13.png,95.47,22.67,12.16
Venus_f_0_42_14.png,95.46,22.66,12.15
Venus_f_0_42_15.png,95.74,22.77,12.26
Venus_f_0_42_16.png,78.08,18.04,7.53
Venus_f_0_42_17.png,59.09,13.88,3.37
Venus_f_0_42_18.png,95.42,22.67,12.16
Venus_f_0_42_2.png,95.42,22.67,12.16
Venus_f_0_42_3.png,95.42,22.67,12.16
Venus_f_0_42_4.png,95.42,22.67,12.16
Venus_f_0_42_5.png,95.42,22.67,12.16
Venus_f_0_42_6.png,95.42,22.68,12.16
Venus_f_0_42_7.png,95.43,22.68,12.16
Venus_f_0_42_8.png,95.43,22.68,12.17
Venus_f_0_42_9.png,95.43,22.68,12.17
Venus_f_0_43_0.png,95.42,22.67,12.16
Venus_f_0_43_1.png,95.42,22.67,12.16
Venus_f_0_43_10.png,95.42,22.67,12.16
Venus_f_0_43_11.png,95.43,22.68,12.17
Venus_f_0_43_12.png,95.42,22.67,12.16
Venus_f_0_43_13.png,95.47,22.67,12.16
Venus_f_0_43_14.png,95.46,22.66,12.15
Venus_f_0_43_15.png,95.74,22.77,12.26
Venus_f_0_43_16.png,78.08,18.04,7.53
Venus_f_0_43_17.png,59.09,13.88,3.37
Venus_f_0_43_18.png,95.42,22.67,12.16
Venus_f_0_43_2.png,95.42,22.67,12.16
Venus_f_0_43_3.png,95.42,22.67,12.16
Venus_f_0_43_4.png,95.42,22.67,12.16
Venus_f_0_43_5.png,95.42,22.67,12.16
Venus_f_0_43_6.png,95.42,22.68,12.16
Venus_f_0_43_7.png,95.42,22.68,12.16
Venus_f_0_43_8.png,95.43,22.68,12.17
Venus_f_0_43_9.png,95.43,22.68,12.17
Venus_f_0_44_0.png,95.42,22.67,12.16
Venus_f_0_44_1.png,95.42,22.67,12.16
Venus_f_0_44_10.png,95.42,22.67,12.16
Venus_f_0_44_11.png,95.43,22.68,12.17
Venus_f_0_44_12.png,95.42,22.67,12.16
Venus_f_0_44_13.png,95.47,22.67,12.16
Venus_f_0_44_14.png,95.46,22.66,12.15
Venus_f_0_44_15.png,95.74,22.77,12.26
Venus_f_0_44_16.png,78.08,18.04,7.53
Venus_f_0_44_17.png,59.09,13.88,3.37
Venus_f_0_44_18.png,95.42,22.67,12.16
Venus_f_0_44_2.png,95.42,22.67,12.16
Venus_f_0_44_3.png,95.42,22.67,12.16
Venus_f_0_44_4.png,95.42,22.67,12.16
Venus_f_0_44_5.png,95.42,22.67,12.16
Venus_f_0_44_6.png,95.42,22.68,12.16
Venus_f_0_44_7.png,95.42,22.68,12.16
Venus_f_0_44_8.png,95.42,22.68,12.17
Venus_f_0_44_9.png,95.43,22.68,12.17
Venus_f_0_45_0.png,95.42,22.67,12.16
Venus_f_0_45_1.png,95.42,22.67,12.16
Venus_f_0_45_10.png,95.42,22.67,12.15
Venus_f_0_45_11.png,95.4,22.63,12.12
Venus_f_0_45_12.png,95.42,22.67,12.16
Venus_f_0_45_13.png,95.47,22.67,12.16
Venus_f_0_45_14.png,95.46,22.66,12.15
Venus_f_0_45_15.png,95.74,22.77,12.26
Venus_f_0_45_16.png,78.41,18.24,7.73
Venus_f_0_45_17.png,59.43,13.95,3.44
Venus_f_0_45_18.png,95.42,22.67,12.16
Venus_f_0_45_2.png,95.42,22.67,12.16
Venus_f_0_45_3.png,95.42,22.67,12.16
Venus_f_0_45_4.png,95.42,22.67,12.16
Venus_f_0_45_5.png,95.42,22.67,12.16
Venus_f_0_45_6.png,95.42,22.67,12.16
Venus_f_0_45_7.png,95.42,22.66,12.15
Venus_f_0_45_8.png,95.42,22.67,12.15
Venus_f_0_45_9.png,95.42,22.66,12.15
Venus_f_0_46_0.png,95.42,22.67,12.16
Venus_f_0_46_1.png,95.42,22.67,12.16
Venus_f_0_46_10.png,95.41,22.66,12.15
Venus_f_0_46_11.png,95.19,22.31,11.8
Venus_f_0_46_12.png,95.42,22.67,12.16
Venus_f_0_46_13.png,95.47,22.67,12.16
Venus_f_0_46_14.png,95.46,22.65,12.14
Venus_f_0_46_15.png,95.74,22.77,12.26
Venus_f_0_46_16.png,79.22,18.69,8.17
Venus_f_0_46_17.png,60.25,14.11,3.6
Venus_f_0_46_18.png,95.42,22.67,12.16
Venus_f_0_46_2.png,95.42,22.67,12.16
Venus_f_0_46_3.png,95.42,22.67,12.16
Venus_f_0_46_4.png,95.42,22.67,12.16
Venus_f_0_46_5.png,95.42,22.67,12.16
Venus_f_0_46_6.png,95.42,22.67,12.16
Venus_f_0_46_7.png,95.41,22.66,12.15
Venus_f_0_46_8.png,95.41,22.66,12.15
Venus_f_0_46_9.png,95.41,22.65,12.13
Venus_f_0_47_0.png,95.42,22.67,12.16
Venus_f_0_47_1.png,95.42,22.67,12.16
Venus_f_0_47_10.png,95.41,22.66,12.15
Venus_f_0_47_11.png,95.06,22.13,11.62
Venus_f_0_47_12.png,95.42,22.67,12.16
Venus_f_0_47_13.png,95.47,22.67,12.16
Venus_f_0_47_14.png,95.46,22.65,12.14
Venus_f_0_47_15.png,95.74,22.77,12.26
Venus_f_0_47_16.png,80.08,19.19,8.68
Venus_f_0_47_17.png,61.13,14.29,3.77
Venus_f_0_47_18.png,95.42,22.67,12.16
Venus_f_0_47_2.png,95.42,22.67,12.16
Venus_f_0_47_3.png,95.42,22.67,12.16
Venus_f_0_47_4.png,95.42,22.67,12.16
Venus_f_0_47_5.png,95.42,22.67,12.16
Venus_f_0_47_6.png,95.42,22.67,12.16
Venus_f_0_47_7.png,95.41,22.66,12.15
Venus_f_0_47_8.png,95.41,22.66,12.15
Venus_f_0_47_9.png,95.4,22.65,12.13
Venus_f_0_48_0.png,95.42,22.67,12.16
Venus_f_0_48_1.png,95.42,22.67,12.16
Venus_f_0_48_10.png,95.23,21.27,10.76
Venus_f_0_48_11.png,94.73,20.78,10.27
Venus_f_0_48_12.png,95.42,22.67,12.16
Venus_f_0_48_13.png,95.47,22.67,12.16
Venus_f_0_48_14.png,95.46,22.65,12.14
Venus_f_0_48_15.png,95.74,22.77,12.26
Venus_f_0_48_16.png,81.47,20.03,9.52
Venus_f_0_48_17.png,62.6,14.55,4.04
Venus_f_0_48_18.png,95.42,22.67,12.16
Venus_f_0_48_2.png,95.42,22.67,12.16
Venus_f_0_48_3.png,95.42,22.67,12.16
Venus_f_0_48_4.png,95.42,22.67,12.16
Venus_f_0_48_5.png,95.42,22.67,12.16
Venus_f_0_48_6.png,95.42,22.67,12.16
Venus_f_0_48_7.png,95.41,22.66,12.15
Venus_f_0_48_8.png,95.4,22.67,12.15
Venus_f_0_48_9.png,95.38,22.64,12.13
Venus_f_0_49_0.png,95.42,22.67,12.16
Venus_f_0_49_1.png,95.42,22.67,12.16
Venus_f_0_49_10.png,95.11,21.16,10.65
Venus_f_0_49_11.png,94.3,20.47,9.96
Venus_f_0_49_12.png,95.42,22.67,12.16
Venus_f_0_49_13.png,95.47,22.67,12.16
Venus_f_0_49_14.png,95.46,22.65,12.14
Venus_f_0_49_15.png,95.74,22.77,12.25
Venus_f_0_49_16.png,81.47,20.03,9.52
Venus_f_0_49_17.png,64.41,14.88,4.37
Venus_f_0_49_18.png,95.42,22.67,12.16
Venus_f_0_49_2.png,95.42,22.67,12.16
Venus_f_0_49_3.png,95.42,22.67,12.16
Venus_f_0_49_4.png,95.42,22.67,12.16
Venus_f_0_49_5.png,95.42,22.67,12.16
Venus_f_0_49_6.png,95.42,22.67,12.16
Venus_f_0_49_7.png,95.4,22.65,12.13
Venus_f_0_49_8.png,95.37,22.64,12.13
Venus_f_0_49_9.png,95.3,22.55,12.04
Venus_f_0_4_0.png,95.42,22.67,12.16
Venus_f_0_4_1.png,95.42,22.67,12.16
Venus_f_0_4_10.png,95.42,22.67,12.16
Venus_f_0_4_11.png,95.42,22.67,12.16
Venus_f_0_4_12.png,95.42,22.67,12.16
Venus_f_0_4_13.png,95.47,22.67,12.16
Venus_f_0_4_14.png,95.46,22.66,12.15
Venus_f_0_4_15.png,95.74,22.77,12.26
Venus_f_0_4_16.png,77.93,17.58,7.07
Venus_f_0_4_17.png,12.58,13.11,2.6
Venus_f_0_4_18.png,95.42,22.67,12.16
Venus_f_0_4_2.png,95.42,22.67,12.16
Venus_f_0_4_3.png,95.42,22.67,12.16
Venus_f_0_4_4.png,95.42,22.67,12.16
Venus_f_0_4_5.png,95.42,22.67,12.16
Venus_f_0_4_6.png,95.42,22.67,12.16
Venus_f_0_4_7.png,95.42,22.67,12.16
Venus_f_0_4_8.png,95.42,22.67,12.16
Venus_f_0_4_9.png,95.42,22.67,12.16
Venus_f_0_50_0.png,95.42,22.67,12.16
Venus_f_0_50_1.png,95.42,22.67,12.16
Venus_f_0_50_10.png,95.02,21.09,10.57
Venus_f_0_50_11.png,93.92,20.22,9.71
Venus_f_0_50_12.png,95.41,22.66,12.15
Venus_f_0_50_13.png,95.47,22.67,12.16
Venus_f_0_50_14.png,95.46,22.65,12.14
Venus_f_0_50_15.png,95.74,22.76,12.25
Venus_f_0_50_16.png,81.47,20.03,9.52
Venus_f_0_50_17.png,66.48,15.25,4.73
Venus_f_0_50_18.png,95.42,22.67,12.16
Venus_f_0_50_2.png,95.42,22.67,12.16
Venus_f_0_50_3.png,95.42,22.67,12.16
Venus_f_0_50_4.png,95.42,22.67,12.16
Venus_f_0_50_5.png,95.42,22.67,12.16
Venus_f_0_50_6.png,95.41,22.67,12.16
Venus_f_0_50_7.png,95.4,22.65,12.14
Venus_f_0_50_8.png,95.37,22.64,12.13
Venus_f_0_50_9.png,95.27,22.54,12.02
Venus_f_0_51_0.png,95.42,22.67,12.16
Venus_f_0_51_1.png,95.42,22.67,12.16
Venus_f_0_51_10.png,94.8,20.94,10.43
Venus_f_0_51_11.png,93.3,19.88,9.37
Venus_f_0_51_12.png,95.41,22.66,12.15
Venus_f_0_51_13.png,95.47,22.66,12.15
Venus_f_0_51_14.png,95.46,22.65,12.14
Venus_f_0_51_15.png,95.74,22.75,12.23
Venus_f_0_51_16.png,81.47,20.03,9.52
Venus_f_0_51_17.png,68.98,15.68,5.17
Venus_f_0_51_18.png,95.42,22.67,12.16
Venus_f_0_51_2.png,95.42,22.67,12.16
Venus_f_0_51_3.png,95.42,22.67,12.16
Venus_f_0_51_4.png,95.42,22.67,12.16
Venus_f_0_51_5.png,95.42,22.67,12.16
Venus_f_0_51_6.png,95.41,22.67,12.16
Venus_f_0_51_7.png,95.4,22.65,12.13
Venus_f_0_51_8.png,95.36,22.63,12.12
Venus_f_0_51_9.png,95.23,22.49,11.98
Venus_f_0_52_0.png,95.42,22.67,12.16
Venus_f_0_52_1.png,95.42,22.67,12.16
Venus_f_0_52_10.png,92.31,20.96,10.45
Venus_f_0_52_11.png,71.17,15.93,5.42
Venus_f_0_52_12.png,89.55,19.8,9.28
Venus_f_0_52_13.png,95.42,22.67,12.16
Venus_f_0_52_14.png,95.42,22.67,12.16
Venus_f_0_52_15.png,95.42,22.67,12.16
Venus_f_0_52_16.png,95.42,22.67,12.16
Venus_f_0_52_17.png,95.42,22.67,12.16
Venus_f_0_52_18.png,95.42,22.67,12.16
Venus_f_0_52_2.png,95.42,22.67,12.16
Venus_f_0_52_3.png,95.42,22.67,12.16
Venus_f_0_52_4.png,95.42,22.67,12.16
Venus_f_0_52_5.png,95.41,22.66,12.15
Venus_f_0_52_6.png,95.41,22.66,12.15
Venus_f_0_52_7.png,95.37,22.63,12.11
Venus_f_0_52_8.png,95.29,22.58,12.07
Venus_f_0_52_9.png,94.92,22.36,11.84
Venus_f_0_53_0.png,95.42,22.67,12.16
Venus_f_0_53_1.png,95.42,22.67,12.16
Venus_f_0_53_10.png,94.58,20.8,10.29
Venus_f_0_53_11.png,92.43,19.34,8.83
Venus_f_0_53_12.png,95.4,22.64,12.13
Venus_f_0_53_13.png,95.47,22.66,12.15
Venus_f_0_53_14.png,95.46,22.65,12.14
Venus_f_0_53_15.png,95.38,22.64,12.12
Venus_f_0_53_16.png,81.47,20.03,9.52
Venus_f_0_53_17.png,74.67,16.71,6.2
Venus_f_0_53_18.png,95.42,22.67,12.16
Venus_f_0_53_2.png,95.42,22.67,12.16
Venus_f_0_53_3.png,95.42,22.67,12.15
Venus_f_0_53_4.png,95.42,22.67,12.16
Venus_f_0_53_5.png,95.42,22.67,12.15
Venus_f_0_53_6.png,95.42,22.66,12.15
Venus_f_0_53_7.png,95.4,22.64,12.13
Venus_f_0_53_8.png,95.35,22.59,12.07
Venus_f_0_53_9.png,95.16,22.39,11.88
Venus_f_0_54_0.png,95.42,22.67,12.16
Venus_f_0_54_1.png,95.42,22.67,12.16
Venus_f_0_54_10.png,94.09,20.51,9.99
Venus_f_0_54_11.png,90.58,18.6,8.09
Venus_f_0_54_12.png,95.37,22.59,12.08
Venus_f_0_54_13.png,95.4,22.65,12.14
Venus_f_0_54_14.png,95.39,22.64,12.13
Venus_f_0_54_15.png,95.38,22.64,12.12
Venus_f_0_54_16.png,81.47,20.03,9.52
Venus_f_0_54_17.png,82.21,18.32,7.8
Venus_f_0_54_18.png,95.42,22.67,12.16
Venus_f_0_54_2.png,95.42,22.67,12.16
Venus_f_0_54_3.png,95.42,22.67,12.15
Venus_f_0_54_4.png,95.42,22.67,12.15
Venus_f_0_54_5.png,95.42,22.66,12.15
Venus_f_0_54_6.png,95.41,22.65,12.14
Venus_f_0_54_7.png,95.4,22.63,12.12
Venus_f_0_54_8.png,95.34,22.57,12.05
Venus_f_0_54_9.png,95.08,22.29,11.78
Venus_f_0_55_0.png,95.42,22.67,12.16
Venus_f_0_55_1.png,95.42,22.67,12.16
Venus_f_0_55_10.png,93.83,20.37,9.86
Venus_f_0_55_11.png,87.69,17.81,7.3
Venus_f_0_55_12.png,95.36,22.58,12.06
Venus_f_0_55_13.png,95.4,22.65,12.14
Venus_f_0_55_14.png,95.39,22.64,12.13
Venus_f_0_55_15.png,95.38,22.64,12.12
Venus_f_0_55_16.png,81.47,20.03,9.52
Venus_f_0_55_17.png,90.01,20.5,9.99
Venus_f_0_55_18.png,95.42,22.67,12.16
Venus_f_0_55_2.png,95.42,22.67,12.16
Venus_f_0_55_3.png,95.42,22.67,12.15
Venus_f_0_55_4.png,95.42,22.67,12.15
Venus_f_0_55_5.png,95.42,22.66,12.15
Venus_f_0_55_6.png,95.41,22.65,12.14
Venus_f_0_55_7.png,95.38,22.62,12.11
Venus_f_0_55_8.png,95.3,22.53,12.02
Venus_f_0_55_9.png,94.91,22.19,11.68
Venus_f_0_56_0.png,95.42,22.67,12.16
Venus_f_0_56_1.png,95.42,22.67,12.16
Venus_f_0_56_10.png,93.46,21.1,10.59
Venus_f_0_56_11.png,83.83,16.91,6.39
Venus_f_0_56_12.png,95.35,22.56,12.05
Venus_f_0_56_13.png,95.4,22.65,12.14
Venus_f_0_56_14.png,95.39,22.64,12.13
Venus_f_0_56_15.png,95.38,22.64,12.12
Venus_f_0_56_16.png,81.47,20.03,9.52
Venus_f_0_56_17.png,94.18,22.16,11.64
Venus_f_0_56_18.png,95.42,22.67,12.16
Venus_f_0_56_2.png,95.42,22.67,12.16
Venus_f_0_56_3.png,95.42,22.67,12.15
Venus_f_0_56_4.png,95.42,22.67,12.15
Venus_f_0_56_5.png,95.42,22.66,12.15
Venus_f_0_56_6.png,95.4,22.65,12.14
Venus_f_0_56_7.png,95.37,22.62,12.1
Venus_f_0_56_8.png,95.28,22.53,12.02
Venus_f_0_56_9.png,94.8,22.14,11.63
Venus_f_0_57_0.png,95.42,22.67,12.16
Venus_f_0_57_1.png,95.42,22.67,12.16
Venus_f_0_57_10.png,93.29,21.0,10.49
Venus_f_0_57_11.png,82.42,16.62,6.11
Venus_f_0_57_12.png,95.31,22.52,12.01
Venus_f_0_57_13.png,95.4,22.65,12.14
Venus_f_0_57_14.png,95.39,22.64,12.13
Venus_f_0_57_15.png,95.38,22.64,12.12
Venus_f_0_57_16.png,81.47,20.03,9.52
Venus_f_0_57_17.png,95.42,22.67,12.16
Venus_f_0_57_18.png,95.42,22.67,12.16
Venus_f_0_57_2.png,95.42,22.67,12.16
Venus_f_0_57_3.png,95.42,22.67,12.15
Venus_f_0_57_4.png,95.42,22.67,12.15
Venus_f_0_57_5.png,95.42,22.66,12.15
Venus_f_0_57_6.png,95.4,22.65,12.14
Venus_f_0_57_7.png,95.36,22.61,12.1
Venus_f_0_57_8.png,95.27,22.52,12.01
Venus_f_0_57_9.png,94.76,22.13,11.61
Venus_f_0_58_0.png,95.42,22.67,12.16
Venus_f_0_58_1.png,95.42,22.67,12.16
Venus_f_0_58_10.png,93.05,20.88,10.37
Venus_f_0_58_11.png,80.57,16.32,5.81
Venus_f_0_58_12.png,95.25,22.47,11.96
Venus_f_0_58_13.png,95.39,22.65,12.14
Venus_f_0_58_14.png,95.38,22.64,12.13
Venus_f_0_58_15.png,95.37,22.63,12.12
Venus_f_0_58_16.png,82.9,20.33,9.81
Venus_f_0_58_17.png,95.42,22.67,12.16
Venus_f_0_58_18.png,95.42,22.67,12.16
Venus_f_0_58_2.png,95.42,22.67,12.16
Venus_f_0_58_3.png,95.42,22.67,12.15
Venus_f_0_58_4.png,95.42,22.67,12.15
Venus_f_0_58_5.png,95.42,22.66,12.15
Venus_f_0_58_6.png,95.41,22.65,12.14
Venus_f_0_58_7.png,95.37,22.62,12.11
Venus_f_0_58_8.png,95.28,22.54,12.02
Venus_f_0_58_9.png,94.76,22.15,11.64
Venus_f_0_59_0.png,95.42,22.67,12.16
Venus_f_0_59_1.png,95.42,22.67,12.16
Venus_f_0_59_10.png,92.87,20.81,10.3
Venus_f_0_59_11.png,78.51,16.03,5.51
Venus_f_0_59_12.png,95.14,22.39,11.88
Venus_f_0_59_13.png,95.39,22.65,12.14
Venus_f_0_59_14.png,95.37,22.64,12.13
Venus_f_0_59_15.png,95.37,22.63,12.12
Venus_f_0_59_16.png,83.74,20.47,9.96
Venus_f_0_59_17.png,95.42,22.67,12.16
Venus_f_0_59_18.png,95.42,22.67,12.16
Venus_f_0_59_2.png,95.42,22.67,12.16
Venus_f_0_59_3.png,95.42,22.67,12.15
Venus_f_0_59_4.png,95.42,22.67,12.15
Venus_f_0_59_5.png,95.42,22.66,12.15
Venus_f_0_59_6.png,95.41,22.65,12.14
Venus_f_0_59_7.png,95.36,22.62,12.11
Venus_f_0_59_8.png,95.28,22.54,12.03
Venus_f_0_59_9.png,94.78,22.19,11.68
Venus_f_0_5_0.png,95.42,22.67,12.16
Venus_f_0_5_1.png,95.42,22.67,12.16
Venus_f_0_5_10.png,95.42,22.67,12.16
Venus_f_0_5_11.png,95.42,22.67,12.16
Venus_f_0_5_12.png,95.42,22.67,12.16
Venus_f_0_5_13.png,95.47,22.67,12.16
Venus_f_0_5_14.png,95.46,22.66,12.15
Venus_f_0_5_15.png,95.74,22.77,12.26
Venus_f_0_5_16.png,77.93,17.58,7.07
Venus_f_0_5_17.png,12.58,13.11,2.6
Venus_f_0_5_18.png,95.42,22.67,12.16
Venus_f_0_5_2.png,95.42,22.67,12.16
Venus_f_0_5_3.png,95.42,22.67,12.16
Venus_f_0_5_4.png,95.42,22.67,12.16
Venus_f_0_5_5.png,95.42,22.67,12.16
Venus_f_0_5_6.png,95.42,22.67,12.16
Venus_f_0_5_7.png,95.42,22.67,12.16
Venus_f_0_5_8.png,95.42,22.67,12.16
Venus_f_0_5_9.png,95.42,22.67,12.16
Venus_f_0_60_0.png,95.42,22.67,12.16
Venus_f_0_60_1.png,95.42,22.67,12.16
Venus_f_0_60_10.png,92.75,20.78,10.27
Venus_f_0_60_11.png,77.05,15.85,5.34
Venus_f_0_60_12.png,94.88,22.22,11.71
Venus_f_0_60_13.png,95.42,22.67,12.16
Venus_f_0_60_14.png,95.37,22.64,12.13
